game_id,season,season_type,event_num,period,clock,elapsed_seconds,home_team,away_team,home_score,away_score,score_diff_home,event_type,description,winner_team,home_win
0022201230,2022-23,Regular Season,247,2,PT06M19.00S,1061,POR,GSW,38,68,-30,Substitution,SUB: Sharpe FOR Butler Jr.,GSW,0
0022201230,2022-23,Regular Season,249,2,PT06M01.00S,1079,POR,GSW,38,68,-30,Missed Shot,MISS Mays 26' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,250,2,PT06M00.00S,1080,POR,GSW,38,68,-30,Rebound,TRAIL BLAZERS Rebound,GSW,0
0022201230,2022-23,Regular Season,252,2,PT06M00.00S,1080,POR,GSW,38,68,-30,Substitution,SUB: Looney FOR J. Green,GSW,0
0022201230,2022-23,Regular Season,254,2,PT05M56.00S,1084,POR,GSW,40,68,-28,Made Shot,Walker 21' Jump Shot (2 PTS) (Knox II 1 AST),GSW,0
0022201230,2022-23,Regular Season,256,2,PT05M35.00S,1105,POR,GSW,40,70,-30,Made Shot,Kuminga 7' Turnaround Jump Shot (4 PTS),GSW,0
0022201230,2022-23,Regular Season,257,2,PT05M19.00S,1121,POR,GSW,42,70,-28,Made Shot,Walker Cutting Dunk Shot (4 PTS) (Sharpe 2 AST),GSW,0
0022201230,2022-23,Regular Season,259,2,PT05M05.00S,1135,POR,GSW,42,72,-30,Made Shot,Kuminga 1' Alley Oop Dunk (6 PTS) (Curry 7 AST),GSW,0
0022201230,2022-23,Regular Season,261,2,PT04M50.00S,1150,POR,GSW,44,72,-28,Made Shot,Mays 1' Driving Layup (11 PTS),GSW,0
0022201230,2022-23,Regular Season,262,2,PT04M42.00S,1158,POR,GSW,44,72,-28,Foul,Knox II S.FOUL (P2.T2) (J.Butler),GSW,0
0022201230,2022-23,Regular Season,264,2,PT04M42.00S,1158,POR,GSW,44,73,-29,Free Throw,Kuminga Free Throw 1 of 2 (7 PTS),GSW,0
0022201230,2022-23,Regular Season,265,2,PT04M42.00S,1158,POR,GSW,44,74,-30,Free Throw,Kuminga Free Throw 2 of 2 (8 PTS),GSW,0
0022201230,2022-23,Regular Season,266,2,PT04M34.00S,1166,POR,GSW,44,74,-30,Missed Shot,MISS Sharpe 26' 3PT Pullup Jump Shot,GSW,0
0022201230,2022-23,Regular Season,267,2,PT04M32.00S,1168,POR,GSW,44,74,-30,Rebound,TRAIL BLAZERS Rebound,GSW,0
0022201230,2022-23,Regular Season,269,2,PT04M32.00S,1168,POR,GSW,44,74,-30,Substitution,SUB: D. Green FOR Kuminga,GSW,0
0022201230,2022-23,Regular Season,271,2,PT04M30.00S,1170,POR,GSW,44,74,-30,Missed Shot,MISS Knox II 24' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,273,2,PT04M27.00S,1173,POR,GSW,44,74,-30,Rebound,D. Green REBOUND (Off:0 Def:1),GSW,0
0022201230,2022-23,Regular Season,274,2,PT04M08.00S,1192,POR,GSW,44,74,-30,Turnover,D. Green Out of Bounds - Bad Pass Turnover Turnover (P1.T5),GSW,0
0022201230,2022-23,Regular Season,275,2,PT04M00.00S,1200,POR,GSW,44,74,-30,Turnover,Sharpe Lost Ball Turnover (P2.T5),GSW,0
0022201230,2022-23,Regular Season,275,2,PT04M00.00S,1200,POR,GSW,44,74,-30,Steal,Payton II STEAL (3 STL),GSW,0
0022201230,2022-23,Regular Season,277,2,PT03M46.00S,1214,POR,GSW,44,76,-32,Made Shot,D. Green 2' Cutting Layup Shot (4 PTS) (Looney 4 AST),GSW,0
0022201230,2022-23,Regular Season,279,2,PT03M37.00S,1223,POR,GSW,44,76,-32,Missed Shot,MISS Mays 32' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,280,2,PT03M34.00S,1226,POR,GSW,44,76,-32,Rebound,Looney REBOUND (Off:1 Def:2),GSW,0
0022201230,2022-23,Regular Season,281,2,PT03M27.00S,1233,POR,GSW,44,78,-34,Made Shot,Curry 2' Driving Finger Roll Layup (12 PTS),GSW,0
0022201230,2022-23,Regular Season,282,2,PT03M13.00S,1247,POR,GSW,46,78,-32,Made Shot,Williams 1' Driving Dunk (7 PTS) (Mays 5 AST),GSW,0
0022201230,2022-23,Regular Season,284,2,PT03M02.00S,1258,POR,GSW,46,78,-32,Missed Shot,MISS Curry 29' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,285,2,PT02M59.00S,1261,POR,GSW,46,78,-32,Rebound,Sharpe REBOUND (Off:1 Def:3),GSW,0
0022201230,2022-23,Regular Season,286,2,PT02M48.00S,1272,POR,GSW,46,78,-32,Missed Shot,MISS Sharpe 2' Driving Floating Jump Shot,GSW,0
0022201230,2022-23,Regular Season,287,2,PT02M45.00S,1275,POR,GSW,46,78,-32,Rebound,Williams REBOUND (Off:1 Def:0),GSW,0
0022201230,2022-23,Regular Season,288,2,PT02M45.00S,1275,POR,GSW,46,78,-32,Missed Shot,MISS Williams Tip Layup Shot,GSW,0
0022201230,2022-23,Regular Season,289,2,PT02M44.00S,1276,POR,GSW,46,78,-32,Rebound,Moody REBOUND (Off:0 Def:2),GSW,0
0022201230,2022-23,Regular Season,290,2,PT02M41.00S,1279,POR,GSW,46,78,-32,Missed Shot,MISS Moody 27' 3PT Running Jump Shot,GSW,0
0022201230,2022-23,Regular Season,291,2,PT02M40.00S,1280,POR,GSW,46,78,-32,Rebound,Walker REBOUND (Off:0 Def:3),GSW,0
0022201230,2022-23,Regular Season,292,2,PT02M20.00S,1300,POR,GSW,46,78,-32,Missed Shot,MISS Knox II 8' Driving Floating Bank Jump Shot,GSW,0
0022201230,2022-23,Regular Season,293,2,PT02M19.00S,1301,POR,GSW,46,78,-32,Rebound,D. Green REBOUND (Off:0 Def:2),GSW,0
0022201230,2022-23,Regular Season,294,2,PT02M07.00S,1313,POR,GSW,46,78,-32,Missed Shot,MISS Payton II 1' Cutting Finger Roll Layup Shot,GSW,0
0022201230,2022-23,Regular Season,295,2,PT02M05.00S,1315,POR,GSW,46,78,-32,Rebound,Looney REBOUND (Off:2 Def:2),GSW,0
0022201230,2022-23,Regular Season,296,2,PT02M05.00S,1315,POR,GSW,46,78,-32,Missed Shot,MISS Looney Tip Layup Shot,GSW,0
0022201230,2022-23,Regular Season,297,2,PT02M05.00S,1315,POR,GSW,46,78,-32,Rebound,TRAIL BLAZERS Rebound,GSW,0
0022201230,2022-23,Regular Season,298,2,PT02M05.00S,1315,POR,GSW,46,78,-32,Foul,Payton II L.B.FOUL (P1.T3) (J.Williams),GSW,0
0022201230,2022-23,Regular Season,300,2,PT02M05.00S,1315,POR,GSW,46,78,-32,Timeout,TRAIL BLAZERS Timeout: Regular (Full 2 Short 0),GSW,0
0022201230,2022-23,Regular Season,301,2,PT02M05.00S,1315,POR,GSW,46,78,-32,Substitution,SUB: Comanche FOR Mays,GSW,0
0022201230,2022-23,Regular Season,302,2,PT02M05.00S,1315,POR,GSW,46,78,-32,Substitution,SUB: Minaya FOR Knox II,GSW,0
0022201230,2022-23,Regular Season,305,2,PT01M52.00S,1328,POR,GSW,46,78,-32,Missed Shot,MISS Minaya 14' Driving Floating Jump Shot,GSW,0
0022201230,2022-23,Regular Season,306,2,PT01M49.00S,1331,POR,GSW,46,78,-32,Rebound,Williams REBOUND (Off:2 Def:0),GSW,0
0022201230,2022-23,Regular Season,307,2,PT01M49.00S,1331,POR,GSW,48,78,-30,Made Shot,Williams Tip Dunk Shot (9 PTS),GSW,0
0022201230,2022-23,Regular Season,309,2,PT01M28.00S,1352,POR,GSW,48,81,-33,Made Shot,Curry 26' 3PT Step Back Jump Shot (15 PTS),GSW,0
0022201230,2022-23,Regular Season,310,2,PT01M13.00S,1367,POR,GSW,48,81,-33,Turnover,Sharpe Bad Pass Turnover (P3.T6),GSW,0
0022201230,2022-23,Regular Season,310,2,PT01M13.00S,1367,POR,GSW,48,81,-33,Steal,D. Green STEAL (1 STL),GSW,0
0022201230,2022-23,Regular Season,312,2,PT01M03.00S,1377,POR,GSW,48,81,-33,Missed Shot,MISS Curry 28' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,313,2,PT01M00.00S,1380,POR,GSW,48,81,-33,Rebound,Looney REBOUND (Off:3 Def:2),GSW,0
0022201230,2022-23,Regular Season,314,2,PT00M58.30S,1382,POR,GSW,48,81,-33,Missed Shot,MISS D. Green 26' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,315,2,PT00M56.10S,1384,POR,GSW,48,81,-33,Rebound,Sharpe REBOUND (Off:1 Def:4),GSW,0
0022201230,2022-23,Regular Season,316,2,PT00M49.00S,1391,POR,GSW,50,81,-31,Made Shot,Sharpe 21' Pullup Jump Shot (12 PTS),GSW,0
0022201230,2022-23,Regular Season,317,2,PT00M32.10S,1408,POR,GSW,50,84,-34,Made Shot,Curry 27' 3PT Pullup Jump Shot (18 PTS),GSW,0
0022201230,2022-23,Regular Season,318,2,PT00M12.40S,1428,POR,GSW,53,84,-31,Made Shot,Sharpe 29' 3PT Step Back Jump Shot (15 PTS),GSW,0
0022201230,2022-23,Regular Season,319,2,PT00M00.00S,1440,POR,GSW,53,84,-31,period,End of 2nd Period (4:29 PM EST),GSW,0
0022201230,2022-23,Regular Season,330,3,PT12M00.00S,1440,POR,GSW,53,84,-31,period,Start of 3rd Period (4:44 PM EST),GSW,0
0022201230,2022-23,Regular Season,331,3,PT11M46.00S,1454,POR,GSW,53,84,-31,Turnover,Mays Bad Pass Turnover (P2.T7),GSW,0
0022201230,2022-23,Regular Season,331,3,PT11M46.00S,1454,POR,GSW,53,84,-31,Steal,DiVincenzo STEAL (1 STL),GSW,0
0022201230,2022-23,Regular Season,333,3,PT11M43.00S,1457,POR,GSW,53,86,-33,Made Shot,D. Green 1' Running Layup (6 PTS) (DiVincenzo 6 AST),GSW,0
0022201230,2022-23,Regular Season,335,3,PT11M31.00S,1469,POR,GSW,53,86,-33,Missed Shot,MISS Watford 5' Driving Floating Bank Jump Shot,GSW,0
0022201230,2022-23,Regular Season,336,3,PT11M27.00S,1473,POR,GSW,53,86,-33,Rebound,Williams REBOUND (Off:3 Def:0),GSW,0
0022201230,2022-23,Regular Season,337,3,PT11M27.00S,1473,POR,GSW,55,86,-31,Made Shot,Williams Tip Dunk Shot (11 PTS),GSW,0
0022201230,2022-23,Regular Season,338,3,PT11M06.00S,1494,POR,GSW,55,86,-31,Turnover,D. Green Bad Pass Turnover (P2.T6),GSW,0
0022201230,2022-23,Regular Season,338,3,PT11M06.00S,1494,POR,GSW,55,86,-31,Steal,Mays STEAL (1 STL),GSW,0
0022201230,2022-23,Regular Season,340,3,PT11M02.00S,1498,POR,GSW,57,86,-29,Made Shot,Watford 1' Running Layup (9 PTS) (Williams 1 AST),GSW,0
0022201230,2022-23,Regular Season,342,3,PT10M48.00S,1512,POR,GSW,57,88,-31,Made Shot,Curry 4' Cutting Layup Shot (20 PTS) (D. Green 4 AST),GSW,0
0022201230,2022-23,Regular Season,344,3,PT10M48.00S,1512,POR,GSW,57,88,-31,Foul,Watford S.FOUL (P1.T1) (J.Butler),GSW,0
0022201230,2022-23,Regular Season,346,3,PT10M48.00S,1512,POR,GSW,57,89,-32,Free Throw,Curry Free Throw 1 of 1 (21 PTS),GSW,0
0022201230,2022-23,Regular Season,347,3,PT10M32.00S,1528,POR,GSW,59,89,-30,Made Shot,Watford 5' Driving Floating Jump Shot (11 PTS) (Sharpe 3 AST),GSW,0
0022201230,2022-23,Regular Season,348,3,PT10M09.00S,1551,POR,GSW,59,89,-30,Missed Shot,MISS Thompson 6' Turnaround Fadeaway Shot,GSW,0
0022201230,2022-23,Regular Season,348,3,PT10M09.00S,1551,POR,GSW,59,89,-30,Block,Watford BLOCK (1 BLK),GSW,0
0022201230,2022-23,Regular Season,350,3,PT10M06.00S,1554,POR,GSW,59,89,-30,Rebound,Mays REBOUND (Off:0 Def:3),GSW,0
0022201230,2022-23,Regular Season,351,3,PT10M04.00S,1556,POR,GSW,59,89,-30,Turnover,Watford Lost Ball Turnover (P2.T8),GSW,0
0022201230,2022-23,Regular Season,351,3,PT10M04.00S,1556,POR,GSW,59,89,-30,Steal,DiVincenzo STEAL (2 STL),GSW,0
0022201230,2022-23,Regular Season,353,3,PT10M00.00S,1560,POR,GSW,59,92,-33,Made Shot,Curry 24' 3PT Running Jump Shot (24 PTS) (DiVincenzo 7 AST),GSW,0
0022201230,2022-23,Regular Season,355,3,PT09M46.00S,1574,POR,GSW,59,92,-33,Turnover,Watford Bad Pass Turnover (P3.T9),GSW,0
0022201230,2022-23,Regular Season,355,3,PT09M46.00S,1574,POR,GSW,59,92,-33,Steal,DiVincenzo STEAL (3 STL),GSW,0
0022201230,2022-23,Regular Season,357,3,PT09M46.00S,1574,POR,GSW,59,92,-33,Turnover,DiVincenzo Out of Bounds - Bad Pass Turnover Turnover (P1.T7),GSW,0
0022201230,2022-23,Regular Season,358,3,PT09M33.00S,1587,POR,GSW,62,92,-30,Made Shot,Sharpe 27' 3PT Jump Shot (18 PTS) (Watford 4 AST),GSW,0
0022201230,2022-23,Regular Season,360,3,PT09M13.00S,1607,POR,GSW,62,92,-30,Missed Shot,MISS Thompson 14' Pullup Jump Shot,GSW,0
0022201230,2022-23,Regular Season,361,3,PT09M11.00S,1609,POR,GSW,62,92,-30,Rebound,Watford REBOUND (Off:0 Def:3),GSW,0
0022201230,2022-23,Regular Season,362,3,PT09M06.00S,1614,POR,GSW,62,92,-30,Missed Shot,MISS Williams 4' Running Layup,GSW,0
0022201230,2022-23,Regular Season,363,3,PT09M02.00S,1618,POR,GSW,62,92,-30,Rebound,D. Green REBOUND (Off:0 Def:3),GSW,0
0022201230,2022-23,Regular Season,364,3,PT08M49.00S,1631,POR,GSW,62,92,-30,Missed Shot,MISS DiVincenzo 24' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,365,3,PT08M47.00S,1633,POR,GSW,62,92,-30,Rebound,Sharpe REBOUND (Off:1 Def:5),GSW,0
0022201230,2022-23,Regular Season,366,3,PT08M42.00S,1638,POR,GSW,62,92,-30,Missed Shot,MISS Sharpe 27' 3PT Running Pull-Up Jump Shot,GSW,0
0022201230,2022-23,Regular Season,367,3,PT08M39.00S,1641,POR,GSW,62,92,-30,Rebound,Curry REBOUND (Off:0 Def:4),GSW,0
0022201230,2022-23,Regular Season,368,3,PT08M34.00S,1646,POR,GSW,62,92,-30,Turnover,Curry Bad Pass Turnover (P1.T8),GSW,0
0022201230,2022-23,Regular Season,368,3,PT08M34.00S,1646,POR,GSW,62,92,-30,Steal,Mays STEAL (2 STL),GSW,0
0022201230,2022-23,Regular Season,370,3,PT08M31.00S,1649,POR,GSW,64,92,-28,Made Shot,Williams 1' Running Layup (13 PTS) (Mays 6 AST),GSW,0
0022201230,2022-23,Regular Season,372,3,PT08M31.00S,1649,POR,GSW,64,92,-28,Timeout,Warriors Timeout: Regular (Reg.3 Short 0),GSW,0
0022201230,2022-23,Regular Season,374,3,PT08M19.00S,1661,POR,GSW,64,92,-28,Turnover,D. Green Bad Pass Turnover (P3.T9),GSW,0
0022201230,2022-23,Regular Season,374,3,PT08M19.00S,1661,POR,GSW,64,92,-28,Steal,Sharpe STEAL (1 STL),GSW,0
0022201230,2022-23,Regular Season,376,3,PT08M11.00S,1669,POR,GSW,64,92,-28,Missed Shot,MISS Knox II 8' Turnaround Hook Shot,GSW,0
0022201230,2022-23,Regular Season,377,3,PT08M10.00S,1670,POR,GSW,64,92,-28,Rebound,Curry REBOUND (Off:0 Def:5),GSW,0
0022201230,2022-23,Regular Season,378,3,PT08M01.00S,1679,POR,GSW,64,92,-28,Foul,Mays S.FOUL (P1.T2) (J.Williams),GSW,0
0022201230,2022-23,Regular Season,380,3,PT08M01.00S,1679,POR,GSW,64,93,-29,Free Throw,Curry Free Throw 1 of 2 (25 PTS),GSW,0
0022201230,2022-23,Regular Season,381,3,PT08M01.00S,1679,POR,GSW,64,94,-30,Free Throw,Curry Free Throw 2 of 2 (26 PTS),GSW,0
0022201230,2022-23,Regular Season,382,3,PT07M41.00S,1699,POR,GSW,64,94,-30,Turnover,Williams Bad Pass Turnover (P1.T10),GSW,0
0022201230,2022-23,Regular Season,382,3,PT07M41.00S,1699,POR,GSW,64,94,-30,Steal,D. Green STEAL (2 STL),GSW,0
0022201230,2022-23,Regular Season,384,3,PT07M31.00S,1709,POR,GSW,64,97,-33,Made Shot,D. Green 26' 3PT Jump Shot (9 PTS) (Thompson 1 AST),GSW,0
0022201230,2022-23,Regular Season,386,3,PT07M20.00S,1720,POR,GSW,64,97,-33,Missed Shot,MISS Knox II 1' Driving Finger Roll Layup,GSW,0
0022201230,2022-23,Regular Season,387,3,PT07M18.00S,1722,POR,GSW,64,97,-33,Rebound,DiVincenzo REBOUND (Off:1 Def:5),GSW,0
0022201230,2022-23,Regular Season,388,3,PT07M15.00S,1725,POR,GSW,64,97,-33,Turnover,DiVincenzo Out of Bounds - Bad Pass Turnover Turnover (P2.T10),GSW,0
0022201230,2022-23,Regular Season,390,3,PT07M03.00S,1737,POR,GSW,64,97,-33,Turnover,Sharpe Bad Pass Turnover (P4.T11),GSW,0
0022201230,2022-23,Regular Season,390,3,PT07M03.00S,1737,POR,GSW,64,97,-33,Steal,DiVincenzo STEAL (4 STL),GSW,0
0022201230,2022-23,Regular Season,392,3,PT06M58.00S,1742,POR,GSW,64,100,-36,Made Shot,Thompson 24' 3PT Running Pull-Up Jump Shot (20 PTS) (DiVincenzo 8 AST),GSW,0
0022201230,2022-23,Regular Season,394,3,PT06M57.00S,1743,POR,GSW,64,100,-36,Timeout,TRAIL BLAZERS Timeout: Regular (Full 3 Short 0),GSW,0
0022201230,2022-23,Regular Season,395,3,PT06M57.00S,1743,POR,GSW,64,100,-36,Substitution,SUB: Walker FOR Williams,GSW,0
0022201230,2022-23,Regular Season,397,3,PT06M44.00S,1756,POR,GSW,64,100,-36,Missed Shot,MISS Walker 24' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,397,3,PT06M44.00S,1756,POR,GSW,64,100,-36,Block,D. Green BLOCK (2 BLK),GSW,0
0022201230,2022-23,Regular Season,399,3,PT06M41.00S,1759,POR,GSW,64,100,-36,Rebound,Looney REBOUND (Off:3 Def:3),GSW,0
0022201230,2022-23,Regular Season,400,3,PT06M27.00S,1773,POR,GSW,64,100,-36,Missed Shot,MISS Curry 24' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,401,3,PT06M23.00S,1777,POR,GSW,64,100,-36,Rebound,Watford REBOUND (Off:0 Def:4),GSW,0
0022201230,2022-23,Regular Season,402,3,PT06M21.00S,1779,POR,GSW,64,100,-36,Foul,Thompson S.FOUL (P2.T1) (J.Butler),GSW,0
0022201230,2022-23,Regular Season,404,3,PT06M21.00S,1779,POR,GSW,64,100,-36,Free Throw,MISS Knox II Free Throw 1 of 2,GSW,0
0022201230,2022-23,Regular Season,405,3,PT06M21.00S,1779,POR,GSW,64,100,-36,Rebound,TRAIL BLAZERS Rebound,GSW,0
0022201230,2022-23,Regular Season,406,3,PT06M21.00S,1779,POR,GSW,65,100,-35,Free Throw,Knox II Free Throw 2 of 2 (8 PTS),GSW,0
0022201230,2022-23,Regular Season,407,3,PT06M03.00S,1797,POR,GSW,65,100,-35,Turnover,Thompson Traveling Turnover (P3.T11),GSW,0
0022201230,2022-23,Regular Season,408,3,PT06M03.00S,1797,POR,GSW,65,100,-35,Substitution,SUB: Kuminga FOR D. Green,GSW,0
0022201230,2022-23,Regular Season,409,3,PT06M03.00S,1797,POR,GSW,65,100,-35,Substitution,SUB: Poole FOR Curry,GSW,0
0022201230,2022-23,Regular Season,412,3,PT05M54.00S,1806,POR,GSW,65,100,-35,Missed Shot,MISS Sharpe 24' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,413,3,PT05M51.00S,1809,POR,GSW,65,100,-35,Rebound,Looney REBOUND (Off:3 Def:4),GSW,0
0022201230,2022-23,Regular Season,414,3,PT05M35.00S,1825,POR,GSW,65,102,-37,Made Shot,Looney 5' Turnaround Bank Hook Shot (4 PTS),GSW,0
0022201230,2022-23,Regular Season,415,3,PT05M25.00S,1835,POR,GSW,65,102,-37,Missed Shot,MISS Knox II 27' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,416,3,PT05M22.00S,1838,POR,GSW,65,102,-37,Rebound,Looney REBOUND (Off:3 Def:5),GSW,0
0022201230,2022-23,Regular Season,417,3,PT04M59.00S,1861,POR,GSW,65,102,-37,Missed Shot,MISS Looney 2' Layup,GSW,0
0022201230,2022-23,Regular Season,418,3,PT04M58.00S,1862,POR,GSW,65,102,-37,Rebound,Mays REBOUND (Off:0 Def:4),GSW,0
0022201230,2022-23,Regular Season,419,3,PT04M53.00S,1867,POR,GSW,65,102,-37,Missed Shot,MISS Knox II 3PT Running Pull-Up Jump Shot,GSW,0
0022201230,2022-23,Regular Season,419,3,PT04M53.00S,1867,POR,GSW,65,102,-37,Block,Kuminga BLOCK (1 BLK),GSW,0
0022201230,2022-23,Regular Season,421,3,PT04M50.00S,1870,POR,GSW,65,102,-37,Rebound,Poole REBOUND (Off:0 Def:3),GSW,0
0022201230,2022-23,Regular Season,422,3,PT04M39.00S,1881,POR,GSW,65,102,-37,Turnover,Poole Out of Bounds Lost Ball Turnover (P2.T12),GSW,0
0022201230,2022-23,Regular Season,423,3,PT04M39.00S,1881,POR,GSW,65,102,-37,Substitution,SUB: Butler Jr. FOR Knox II,GSW,0
0022201230,2022-23,Regular Season,424,3,PT04M39.00S,1881,POR,GSW,65,102,-37,Substitution,SUB: J. Green FOR Looney,GSW,0
0022201230,2022-23,Regular Season,425,3,PT04M39.00S,1881,POR,GSW,65,102,-37,Substitution,SUB: Moody FOR Thompson,GSW,0
0022201230,2022-23,Regular Season,429,3,PT04M27.00S,1893,POR,GSW,67,102,-35,Made Shot,Mays 2' Driving Layup (13 PTS),GSW,0
0022201230,2022-23,Regular Season,430,3,PT04M27.00S,1893,POR,GSW,67,102,-35,Foul,Poole S.FOUL (P3.T2) (J.Williams),GSW,0
0022201230,2022-23,Regular Season,432,3,PT04M27.00S,1893,POR,GSW,67,102,-35,Substitution,SUB: Minaya FOR Sharpe,GSW,0
0022201230,2022-23,Regular Season,434,3,PT04M27.00S,1893,POR,GSW,68,102,-34,Free Throw,Mays Free Throw 1 of 1 (14 PTS),GSW,0
0022201230,2022-23,Regular Season,435,3,PT04M07.00S,1913,POR,GSW,68,105,-37,Made Shot,Moody 25' 3PT Jump Shot (9 PTS) (Kuminga 3 AST),GSW,0
0022201230,2022-23,Regular Season,437,3,PT03M54.00S,1926,POR,GSW,68,105,-37,Foul,J. Green S.FOUL (P1.T3) (J.Van Duyne),GSW,0
0022201230,2022-23,Regular Season,439,3,PT03M54.00S,1926,POR,GSW,69,105,-36,Free Throw,Walker Free Throw 1 of 2 (5 PTS),GSW,0
0022201230,2022-23,Regular Season,440,3,PT03M54.00S,1926,POR,GSW,69,105,-36,Substitution,SUB: Comanche FOR Watford,GSW,0
0022201230,2022-23,Regular Season,442,3,PT03M54.00S,1926,POR,GSW,69,105,-36,Free Throw,MISS Walker Free Throw 2 of 2,GSW,0
0022201230,2022-23,Regular Season,443,3,PT03M52.00S,1928,POR,GSW,69,105,-36,Rebound,Moody REBOUND (Off:0 Def:3),GSW,0
0022201230,2022-23,Regular Season,444,3,PT03M41.00S,1939,POR,GSW,69,108,-39,Made Shot,DiVincenzo 30' 3PT Jump Shot (10 PTS) (J. Green 1 AST),GSW,0
0022201230,2022-23,Regular Season,446,3,PT03M20.00S,1960,POR,GSW,69,108,-39,Missed Shot,MISS Comanche 18' Jump Shot,GSW,0
0022201230,2022-23,Regular Season,447,3,PT03M17.00S,1963,POR,GSW,69,108,-39,Rebound,Kuminga REBOUND (Off:0 Def:3),GSW,0
0022201230,2022-23,Regular Season,448,3,PT03M09.00S,1971,POR,GSW,69,108,-39,Turnover,Kuminga Lost Ball Turnover (P2.T13),GSW,0
0022201230,2022-23,Regular Season,448,3,PT03M09.00S,1971,POR,GSW,69,108,-39,Steal,Mays STEAL (3 STL),GSW,0
0022201230,2022-23,Regular Season,450,3,PT03M05.00S,1975,POR,GSW,69,108,-39,Missed Shot,MISS Mays 2' Running Layup,GSW,0
0022201230,2022-23,Regular Season,450,3,PT03M05.00S,1975,POR,GSW,69,108,-39,Block,Kuminga BLOCK (2 BLK),GSW,0
0022201230,2022-23,Regular Season,452,3,PT03M02.00S,1978,POR,GSW,69,108,-39,Rebound,Poole REBOUND (Off:0 Def:4),GSW,0
0022201230,2022-23,Regular Season,453,3,PT02M53.00S,1987,POR,GSW,69,108,-39,Missed Shot,MISS DiVincenzo 24' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,454,3,PT02M51.00S,1989,POR,GSW,69,108,-39,Rebound,Butler Jr. REBOUND (Off:0 Def:1),GSW,0
0022201230,2022-23,Regular Season,455,3,PT02M35.00S,2005,POR,GSW,69,108,-39,Turnover,Walker Bad Pass Turnover (P2.T12),GSW,0
0022201230,2022-23,Regular Season,455,3,PT02M35.00S,2005,POR,GSW,69,108,-39,Steal,DiVincenzo STEAL (5 STL),GSW,0
0022201230,2022-23,Regular Season,457,3,PT02M30.00S,2010,POR,GSW,69,110,-41,Made Shot,Moody 1' Running Dunk (11 PTS) (Poole 2 AST),GSW,0
0022201230,2022-23,Regular Season,459,3,PT02M15.00S,2025,POR,GSW,69,110,-41,Missed Shot,MISS Mays 4' Driving Floating Jump Shot,GSW,0
0022201230,2022-23,Regular Season,459,3,PT02M15.00S,2025,POR,GSW,69,110,-41,Block,J. Green BLOCK (1 BLK),GSW,0
0022201230,2022-23,Regular Season,461,3,PT02M15.00S,2025,POR,GSW,69,110,-41,Rebound,TRAIL BLAZERS Rebound,GSW,0
0022201230,2022-23,Regular Season,463,3,PT02M15.00S,2025,POR,GSW,69,110,-41,Substitution,SUB: Payton II FOR DiVincenzo,GSW,0
0022201230,2022-23,Regular Season,465,3,PT02M11.00S,2029,POR,GSW,69,110,-41,Missed Shot,MISS Minaya 26' 3PT Jump Shot,GSW,0
0022201230,2022-23,Regular Season,466,3,PT02M08.00S,2032,POR,GSW,69,110,-41,Rebound,Payton II REBOUND (Off:1 Def:2),GSW,0
0022201230,2022-23,Regular Season,467,3,PT01M56.00S,2044,POR,GSW,69,110,-41,Foul,Minaya S.FOUL (P1.T3) (J.Williams),GSW,0
0022201230,2022-23,Regular Season,469,3,PT01M56.00S,2044,POR,GSW,69,110,-41,Free Throw,MISS Poole Free Throw 1 of 2,GSW,0
0022201230,2022-23,Regular Season,470,3,PT01M56.00S,2044,POR,GSW,69,110,-41,Rebound,Warriors Rebound,GSW,0
0022201230,2022-23,Regular Season,471,3,PT01M56.00S,2044,POR,GSW,69,111,-42,Free Throw,Poole Free Throw 2 of 2 (19 PTS),GSW,0
0022201230,2022-23,Regular Season,472,3,PT01M37.00S,2063,POR,GSW,69,111,-42,Missed Shot,MISS Comanche 2' Cutting Dunk Shot,GSW,0
0022201230,2022-23,Regular Season,473,3,PT01M35.00S,2065,POR,GSW,69,111,-42,Rebound,Payton II REBOUND (Off:1 Def:3),GSW,0
0022201230,2022-23,Regular Season,474,3,PT01M24.00S,2076,POR,GSW,69,111,-42,Missed Shot,MISS Poole 2' Driving Finger Roll Layup,GSW,0
0022201230,2022-23,Regular Season,474,3,PT01M24.00S,2076,POR,GSW,69,111,-42,Block,Comanche BLOCK (1 BLK),GSW,0
0022201230,2022-23,Regular Season,476,3,PT01M22.00S,2078,POR,GSW,69,111,-42,Rebound,Minaya REBOUND (Off:0 Def:3),GSW,0
0022201230,2022-23,Regular Season,477,3,PT01M21.00S,2079,POR,GSW,71,111,-40,Made Shot,Minaya 1' Running Layup (2 PTS) (Mays 7 AST),GSW,0
